EL_KEY;EL_KEY2;EL_DESC;EL_DESC2;EL_DESCS;EL_ART1;EL_ART2;EL_ART3;EL_ART4;EL_ART5;EL_MAT1_KEY;EL_MAT2_KEY;EL_MAT1_QTY;EL_MAT2_QTY;EL_MAT1_THK;EL_MAT2_THK;EL_EF_MAT;EL_EF_THK;EL_EF_RIB;EL_EF_LENP;EL_EF_BA;EL_EF_CNC;EL_EF_ET;EL_EB_MAT;EL_EB_THK;EL_EB_RIB;EL_EB_LENP;EL_EB_BA;EL_EB_CNC;EL_EB_ET;EL_EL_MAT;EL_EL_THK;EL_EL_RIB;EL_EL_LENP;EL_EL_BA;EL_EL_CNC;EL_EL_ET;EL_ER_MAT;EL_ER_THK;EL_ER_RIB;EL_ER_LENP;EL_ER_BA;EL_ER_CNC;EL_ER_ET;EL_SUR_F;EL_SUR_B;EL_VAR_F;EL_VAR_B;EL_CORNER1;EL_CORNER2;EL_CORNER3;EL_CORNER4;EL_SURFACE;EL_SUR_RAD;EL_SUR_OVERDIM;EL_TEXTURE;EL_GROUP;EL_LAYER;EL_COR_OD_LL;EL_COR_OD_LR;EL_COR_OD_WF;EL_COR_OD_WB;EL_COR_OD_T;EL_MAT_OD;EL_CNC;EL_OVER_QTY;EL_CNC_PROG1;EL_CNC_PROG2;EL_CNC_PROG3;EL_CNC_PROG4;EL_PIC;EL_PLAN;EL_REMARK;EL_REMARK2;EL_REMARK3;EL_BOX;EL_BOX2;EL_MEMO;EL_DIFF_FAC;EL_NR;EL_SUR_F2;EL_SUR_B2;EL_USE_SF;EL_USE_SB;EL_SAW;EL_COLOUR;EL_LIN_WID;EL_PRODUCTION_TYPE;EL_ID;EL_MON_OD_LL;EL_MON_OD_LR;EL_MON_OD_WF;EL_MON_OD_WB;EL_MAC;EL_CUSTOM01;EL_CUSTOM02;EL_CUSTOM03;EL_CUSTOM04;EL_CUSTOM05;EL_CUSTOM06;EL_CUSTOM07;EL_CUSTOM08;EL_CUSTOM09;EL_CUSTOM10;EL_MUL_WITH_POS_QTY;EL_DIRLINE;EL_CHANGESIDES;EL_DEF_TEXTURE;EL_BLOK_ID;EL_BLOK_ELEM_ID;EL_PIC_FILE;EL_PIC_FILE2
4KV_LOKD;;KLIZNA VRATA LO KRILO DONJI PROFIL;;;1;26;28;31;;4KVLO_KD;;1;0;15,6;0;;0;0;0;0;0;;;0;0;0;0;0;;;0;0;0;0;0;;;0;0;0;0;0;;;;;;-1;-1;-1;-1;0;0;;0;1;4026531840;0;0;0;0;0;1;0;0;;;;;;;;;;;;System.Byte[];1;0;;;1;1;0;-16777216;4026531840;0;931;;;;;;;;;;;;;;;;0;0;0;0;;;;
4KV_LOKG;;KLIZNA VRATA LO KRILO GORNJI PROFIL;;;1;26;28;31;;4KVLO_KG;;1;0;15,6;0;;0;0;0;0;0;;;0;0;0;0;0;;;0;0;0;0;0;;;0;0;0;0;0;;;;;;-1;-1;-1;-1;0;0;;0;1;4026531840;0;0;0;0;0;1;0;0;;;;;;;;;;;;System.Byte[];1;0;;;1;1;0;-16777216;4026531840;0;932;;;;;;;;;;;;;;;;0;0;0;0;;;;
4KV_LOKS;;KLIZNA VRATA LO KRILO SREDNJI PROFIL;;;1;26;28;31;;4KVLO_KS;;1;0;16,2;0;;0;0;0;0;0;;;0;0;0;0;0;;;0;0;0;0;0;;;0;0;0;0;0;;;;;;-1;-1;-1;-1;0;0;;0;1;4026531840;0;0;0;0;0;1;0;0;;;;;;;;;;;;System.Byte[];1;0;;;1;1;0;-16777216;4026531840;0;933;;;;;;;;;;;;;;;;0;0;0;0;;;;
4KV_LOKV;;KLIZNA VRATA LO KRILO VERTIKALNI PROFIL;;;1;26;28;31;;4KVLO_KV;;1;0;22;0;;0;0;0;0;0;;;0;0;0;0;0;;;0;0;0;0;0;;;0;0;0;0;0;;;;;;-1;-1;-1;-1;0;0;;0;1;4026531840;0;0;0;0;0;1;0;0;;;;;;;;;;;;System.Byte[];1;0;;;1;1;0;-16777216;4026531840;0;934;;;;;;;;;;;;;;;;0;0;0;0;;;;
4KV_LOVDN2;;KLIZNA VRATA LO VODILICA DONJA NALJEPNA 2;;;1;26;28;31;;4KVLO_VDN2;;1;0;8,4;0;;0;0;0;0;0;;;0;0;0;0;0;;;0;0;0;0;0;;;0;0;0;0;0;;;;;;-1;-1;-1;-1;0;0;;0;1;4026531840;0;0;0;0;0;1;0;0;;;;;;;;;;;;System.Byte[];1;0;;;1;1;0;-16777216;4026531840;0;935;;;;;;;;;;;;;;;;0;0;0;0;;;;
4KV_LOVG2;;KLIZNA VRATA LO VODILICA GORNJA 2;;;1;26;28;31;;4KVLO_VG2;;1;0;45;0;;0;0;0;0;0;;;0;0;0;0;0;;;0;0;0;0;0;;;0;0;0;0;0;;;;;;-1;-1;-1;-1;0;0;;0;1;4026531840;0;0;0;0;0;1;0;0;;;;;;;;;;;;System.Byte[];1;0;;;1;1;0;-16777216;4026531840;0;936;;;;;;;;;;;;;;;;0;0;0;0;;;;
4OBRT_AL;;BRTVA OKVIRA AL;;;1;26;28;30;;4BRTVA;;1;0;1;0;;0;0;0;0;0;;;0;0;0;0;0;;;0;0;0;0;0;;;0;0;0;0;0;;;;;;-1;-1;-1;-1;0;0;;0;1;4026531840;0;0;0;0;0;1;0;0;;;;;;;;;;;;System.Byte[];1;0;;;1;1;0;-16777216;4026531840;0;937;;;;;;;;;;;;;;;;0;0;0;0;;;;
4OPOP_AL_S1;;POPREČNICA OKVIRA AL-S1;;;1;26;28;30;;4ALOKV_S1;;1;0;20,6;0;;0;0;0;0;0;;;0;0;0;0;0;;;0;0;0;0;0;;;0;0;0;0;0;;;;;;-1;-1;-1;-1;0;0;;0;1;4026531840;0;0;0;0;0;1;0;0;;;;;;;;;;;;System.Byte[];1;0;;;1;1;0;-16777216;4026531840;0;938;;;;;;;;;;;;;;;;0;0;0;0;;;;
6RPLO_BUK;;RADNA PLOČA;Stražnji;;54;;;;;1IL38;;1;0;38;0;;;0;0;0;0;;;;0;0;0;0;;;;0;0;0;0;;;;0;0;0;0;;;;;;-1;-1;-1;-1;0;0;;0;1;4026531840;20;0;0;0;0;1;1;0;;;;;;;;;;;;System.Byte[];1;0;;;1;1;1;-16777216;4026531840;0;1088;;;;;;;;;;;;;;;;1;1;0;1;;;;
1STRL;;STRANICA LIJEVA;;;2;14;;;;1IL18;;1;0;18;0;4ABS10;1;0;0;0;0;;4ABS10;1;0;0;0;0;;4ABS10;1;0;0;0;0;;4ABS10;1;0;0;0;0;;;;;;0;0;0;0;0;0;;0;1;4026531840;0;0;0;0;0;1;1;0;;;;;;;;;;;;System.Byte[];1;0;;;1;1;1;-16777216;4026531840;0;1194;;;;;;;;;;;;;;;;1;1;0;1;;;;
4OPOP_AL_S3;;POPREČNICA OKVIRA AL-S3;;;1;26;28;30;;4ALOKV_S3;;1;0;20,6;0;;0;0;0;0;0;;;0;0;0;0;0;;;0;0;0;0;0;;;0;0;0;0;0;;;;;;-1;-1;-1;-1;0;0;;0;1;4026531840;0;0;0;0;0;1;0;0;;;;;;;;;;;;System.Byte[];1;0;;;1;1;0;-16777216;4026531840;0;939;;;;;;;;;;;;;;;;0;0;0;0;;;;
1STRL_FF;;STRANICA LIJEVA FURNIR - kant furnir;;;2;14;;;;1IV18;;1;0;18;0;4FRT10;1;0;0;0;0;;4FRT10;1;0;0;0;0;;4FRT10;1;0;0;0;0;;4FRT10;1;0;0;0;0;;2_LICE1;2_NAL1;8LAK-2X;8LAK-2X;0;0;0;0;0;0;;0;1;4026531840;0;0;0;0;0;1;1;0;;;;;;;;;;;;System.Byte[];1;0;;;1;1;1;-16777216;4026531840;0;1195;;;;;;;;;;;;;;;;1;1;0;1;;;;
7PALICA_BRAV;;PALICA ZA 3 ZAPORNu BRAVICU;;;8;55;;;;HA_226_07_209;;1;0;;0;;0;0;0;0;0;;;0;0;0;0;0;;;0;0;0;0;0;;;0;0;0;0;0;;;;;;-1;-1;-1;-1;0;0;;0;5;4026531840;0;0;0;0;0;1;1;0;;;;;;;;;;;;System.Byte[];1;0;;;1;1;1;-16777216;4026531840;0;1108;0;0;0;0;;;;;;;;;;;;1;1;0;1;;;;
4OPOP_AL_S6;;POPREČNICA OKVIRA AL-S6;;;1;26;28;30;;4ALOKV_S6;;1;0;20,6;0;;0;0;0;0;0;;;0;0;0;0;0;;;0;0;0;0;0;;;0;0;0;0;0;;;;;;-1;-1;-1;-1;0;0;;0;1;4026531840;0;0;0;0;0;1;0;0;;;;;;;;;;;;System.Byte[];1;0;;;1;1;0;-16777216;4026531840;0;940;;;;;;;;;;;;;;;;0;0;0;0;;;;
4OPOP_MDF;;POPREČNICA OKVIRA MDF;;;1;26;27;;;1MDF18;;1;0;18;0;;0;0;0;0;0;;;0;0;0;0;0;;;0;0;0;0;0;;;0;0;0;0;0;;;;8LAK-2X;8LAK-2X;-1;-1;-1;-1;0;0;;0;1;4026531840;0;0;0;0;0;1;0;0;;;;;;;;;;;;System.Byte[];1;0;;;1;1;0;-16777216;4026531840;0;941;;;;;;;;;;;;;;;;0;0;0;0;;;;
Z_GAB_XY;;GABARITNI XY KVADAR ZA KONSTRUIRANJE;;;12;;;;;9GAB_XY;;1;0;5;0;;0;0;0;0;0;;;0;0;0;0;0;;;0;0;0;0;0;;;0;0;0;0;0;;;;;;-1;-1;-1;-1;0;0;;0;65535;4026531840;0;0;0;0;0;1;0;0;;;;;;;;;;;;System.Byte[];1;0;;;1;1;0;-16777216;4026531840;0;1089;;;;;;;;;;;;;;;;1;1;0;0;;;;
1--;;KORPUS;;;2;;;;;;;1;0;0;0;;0;0;0;0;0;;;0;0;0;0;0;;;0;0;0;0;0;;;0;0;0;0;0;;;;;;-1;-1;-1;-1;0;;;0;1;4026531840;0;0;0;0;0;1;1;0;;;;;;;;;;;;;1;0;;;1;1;1;-16777216;4026531840;0;590;;;;;;;;;;;;;;;;1;1;0;1;;;;
1---;;--------------------------------------------------------;;;2;;;;;;;1;0;0;0;;0;0;0;0;0;;;0;0;0;0;0;;;0;0;0;0;0;;;0;0;0;0;0;;;;;;-1;-1;-1;-1;0;0;;0;1;4026531840;0;0;0;0;0;1;1;0;;;;;;;;;;;;;1;0;;;1;1;1;-16777216;4026531840;0;591;;;;;;;;;;;;;;;;1;1;0;1;;;;
1LED_;;LEĐA;;;53;;;;;1IL08;;1;0;8;0;;0;0;0;0;0;;;0;0;0;0;0;;;0;0;0;0;0;;;0;0;0;0;0;;;;;;-1;-1;-1;-1;0;;;0;1;4026531840;0;0;0;0;0;1;1;0;;;;;;;;;;;;System.Byte[];1;0;;;1;1;1;-16777216;4026531840;0;592;;;;;;;;;;;;;;;;1;1;0;1;;;;
1LEDP;;LEĐA PUNA;;;53;;;;;1IL18;;1;0;18;0;4ABAS10;0;0;0;0;0;;4ABAS10;0;0;0;0;0;;4ABAS10;0;0;0;0;0;;4ABAS10;0;0;0;0;0;;;;;;-1;-1;-1;-1;0;;;0;1;4026531840;0;0;0;0;0;1;1;0;;;;;;;;;;;;System.Byte[];1;0;;;1;1;1;-16777216;4026531840;0;593;;;;;;;;;;;;;;;;1;1;0;1;;;;
1LEDT;;LEĐA TANKA ;;;53;;;;;1HFH03;;1;0;3,2;0;;0;0;0;0;0;;;0;0;0;0;0;;;0;0;0;0;0;;;0;0;0;0;0;;;;;;-1;-1;-1;-1;0;0;;0;1;4026531840;0;0;0;0;0;1;1;0;;;;;;;;;;;;System.Byte[];1;0;;;1;1;1;-16777216;4026531840;0;1082;;;;;;;;;;;;;;;;1;1;0;1;;;;
3LAD_NS;;LADICE STRANICA UNUTARNJA;;;4;;;;;GR_F102105358;;1;0;8;0;;0;0;0;0;0;;;0;0;0;0;0;;;0;0;0;0;0;;;0;0;0;0;0;;;;;;-1;-1;-1;-1;0;0;;0;4;4026531840;0;0;0;0;0;1;1;0;;;;;;;;;;;;System.Byte[];1;0;;;1;1;1;-16777216;4026531840;0;1090;0;0;0;0;;;;;;;;;;;;1;1;0;1;;;;
1LEDP4_DLDG;;LEĐA PUNA - kant 4;Desni Lijevi Donji Gornji;;54;;;;;1IL18;;1;0;18;0;4ABS10;1;0;0;0;0;;4ABS10;1;0;0;0;0;;4ABS10;1;0;0;0;0;;4ABS10;1;0;0;0;0;;;;;;0;0;0;0;0;0;;0;1;4026531840;0;0;0;0;0;1;1;0;;;;;;;;;;;;System.Byte[];1;0;;;1;1;1;-16777216;4026531840;0;600;;;;;;;;;;;;;;;;1;1;0;1;;;;
4OUKL_MDF;;UKLADA OKVIRA MDF;;;1;26;27;;;1MDF04;;1;0;4;0;;0;0;0;0;0;;;0;0;0;0;0;;;0;0;0;0;0;;;0;0;0;0;0;;;;8LAK-2X;8LAK-2X;-1;-1;-1;-1;0;0;;0;1;4026531840;0;0;0;0;0;1;0;0;;;;;;;;;;;;System.Byte[];1;0;;;1;1;0;-16777216;4026531840;0;942;;;;;;;;;;;;;;;;0;0;0;0;;;;
6RPLO1_XSXX;;RADNA PLOČA - kant 1;Stražnji;;54;;;;;EG_F187ST9_40;;1;0;38;0;;0;0;0;0;0;;4ABS10;1;0;0;0;0;;;0;0;0;0;0;;;0;0;0;0;0;;;;;;-1;-1;0;0;0;0;;0;1;4026531840;20;0;0;0;0;1;1;0;;;;;;;;;;;;System.Byte[];1;0;;;1;1;1;-16777216;4026531840;0;1022;;;;;;;;;;;;;;;;1;1;0;1;;;;
1POD4_PSLD;;POD - kant 4;Prednji Stražnji Lijevi Desni;;54;;;;;1IL18;;1;0;18;0;4ABS10;1;0;0;0;0;;4ABS10;1;0;0;0;0;;4ABS10;1;0;0;0;0;;4ABS10;1;0;0;0;0;;;;;;0;0;0;0;0;0;;0;1;4026531840;0;0;0;0;0;1;1;0;;;;;;;;;;;;System.Byte[];1;0;;;1;1;1;-16777216;4026531840;0;611;;;;;;;;;;;;;;;;1;1;0;1;;;;
1ST_;;STROP;;;54;;;;;1IL18;;1;0;19;0;;0;0;0;0;0;;;0;0;0;0;0;;;0;0;0;0;0;;;0;0;0;0;0;;;;;;-1;-1;-1;-1;0;0;;0;1;4026531840;0;0;0;0;0;1;1;0;;;;;;;;;;;;System.Byte[];1;0;;;1;1;1;-16777216;4026531840;0;612;;;;;;;;;;;;;;;;1;1;0;1;;;;
1STRL_FM;;STRANICA LIJEVA FURNIR - kant masiv;;;2;14;;;;1IV18;;1;0;18;0;3MAS;10;0;0;1;0;;3MAS;10;0;0;1;0;;3MAS;10;0;0;1;0;;3MAS;10;0;0;1;0;;2_LICE1;2_NAL1;8LAK-2X;8LAK-2X;2;2;2;2;0;0;;0;1;4026531840;0;0;0;0;0;1;1;0;;;;;;;;;;;;System.Byte[];1;0;;;1;1;1;-16777216;4026531840;0;1196;;;;;;;;;;;;;;;;1;1;0;1;;;;
6RPLO2_XSLX;;RADNA PLOČA - kant 2;Stražnji Lijevi;;54;;;;;1IL18;;1;0;38;0;;;0;0;0;0;;4ABS10;1;0;0;0;0;;4ABS10;1;0;0;0;0;;;;0;0;0;0;;;;;;1;-1;0;0;0;0;;0;1;4026531840;0;0;0;0;0;1;1;0;;;;;;;;;;;;System.Byte[];1;0;;;1;1;1;-16777216;4026531840;0;1023;;;;;;;;;;;;;;;;1;1;0;1;;;;
7PR_LETVA;;PRIČVRSNA LETVA;;;8;55;;;;1MDF05;;1;0;5;0;;0;0;0;0;0;;;0;0;0;0;0;;;0;0;0;0;0;;;0;0;0;0;0;;;;;;-1;-1;-1;-1;0;0;;0;5;4026531840;0;0;0;0;0;1;1;0;;;;;;;;;;;;System.Byte[];1;0;;;1;1;1;-16777216;4026531840;0;1109;0;0;0;0;;;;;;;;;;;;1;1;0;1;;;;
1ST4_PSLD;;STROP - kant 4;Prednji Stražnji Lijevi Desni;;54;;;;;1IL18;;1;0;18;0;4ABS10;1;0;0;0;0;;4ABS10;1;0;0;0;0;;4ABS10;1;0;0;0;0;;4ABS10;1;0;0;0;0;;;;;;0;0;0;0;0;0;;0;1;4026531840;0;0;0;0;0;1;1;0;;;;;;;;;;;;System.Byte[];1;0;;;1;1;1;-16777216;4026531840;0;619;;;;;;;;;;;;;;;;1;1;0;1;;;;
1STR_;;STRANICA;;;54;;;;;1IL18;;1;0;19;0;;0;0;0;0;0;;;0;0;0;0;0;;;0;0;0;0;0;;;0;0;0;0;0;;;;;;-1;-1;-1;-1;0;0;;0;1;4026531840;0;0;0;0;0;1;1;0;;;;;;;;;;;;System.Byte[];1;0;;;1;1;1;-16777216;4026531840;0;620;;;;;;;;;;;;;;;;1;1;0;1;;;;
1STR_MAS;;STRANICA MASIV;;;54;;;;;1MP18;;1;0;18;0;;0;0;0;0;0;;;0;0;0;0;0;;;0;0;0;0;0;;;0;0;0;0;0;;;;;;-1;-1;-1;-1;0;0;;0;1;4026531840;0;0;0;0;0;1;1;0;;;;;;;;;;;;System.Byte[];1;0;;;1;1;1;-16777216;4026531840;0;621;;;;;;;;;;;;;;;;1;1;0;1;;;;
1STR_MDF;;STRANICA MDF;;;54;;;;;1MDF18;;1;0;18;0;;0;0;0;0;0;;;0;0;0;0;0;;;0;0;0;0;0;;;0;0;0;0;0;;;;;;-1;-1;-1;-1;0;0;;0;1;4026531840;0;0;0;0;0;1;1;0;;;;;;;;;;;;System.Byte[];1;0;;;1;1;1;-16777216;4026531840;0;622;;;;;;;;;;;;;;;;1;1;0;1;;;;
7IOD_VODD2;;IN_OUT DRIVE VODILICA DONJA DVOSTRUKA;;;8;46;;;;AS_SAS510.103;;1;0;0;0;;0;0;0;0;0;;;0;0;0;0;0;;;0;0;0;0;0;;;0;0;0;0;0;;;;;;-1;-1;-1;-1;0;0;;0;5;4026531840;0;0;0;0;0;1;0;0;;;;;System.Byte[];;;;;;;System.Byte[];1;0;;;1;1;1;-16777216;4026531840;0;1024;;;;;;;;;;;;;;;;1;1;0;1;;;AluStyle\In-Out Drive donja vodilice ravna.jpg;
7IOD_VODG2;;IN_OUT DRIVE VODILICA GORNJA DVOSTRUKA;;;8;46;;;;AS_SAS510.151;;1;0;;0;;0;0;0;0;0;;;0;0;0;0;0;;;0;0;0;0;0;;;0;0;0;0;0;;;;;;-1;-1;-1;-1;0;0;;0;5;4026531840;0;0;0;0;0;1;0;0;;;;;System.Byte[];;;;;;;System.Byte[];1;0;;;1;1;1;-16777216;4026531840;0;1025;;;;;;;;;;;;;;;;1;1;0;1;;;AluStyle\In-Out Drive gornja vodilice ravna.jpg;
7IOD_VODD2_GL;;IN_OUT DRIVE VODILICA DONJA DVOSTRUKA;ger Lijevo;;8;46;;;;AS_SAS510.103;;1;0;;0;;0;0;0;0;0;;;0;0;0;0;0;;;0;0;0;0;0;;;0;0;0;0;0;;;;;;-1;-1;-1;-1;0;0;;0;5;4026531840;0;0;0;0;0;1;0;0;;;;;System.Byte[];;;;;;;System.Byte[];1;0;;;1;1;1;-16777216;4026531840;0;1026;;;;;;;;;;;;;;;;1;1;0;1;;;AluStyle\In-Out Drive donja vodilice ger L.jpg;
7IOD_VODD2_GD;;IN_OUT DRIVE VODILICA DONJA DVOSTRUKA GER D;ger Desno;;8;46;;;;AS_SAS510.103;;1;0;;0;;0;0;0;0;0;;;0;0;0;0;0;;;0;0;0;0;0;;;0;0;0;0;0;;;;;;-1;-1;-1;-1;0;0;;0;5;4026531840;0;0;0;0;0;1;0;0;;;;;System.Byte[];;;;;;;System.Byte[];1;0;;;1;1;1;-16777216;4026531840;0;1027;;;;;;;;;;;;;;;;1;1;0;1;;;AluStyle\In-Out Drive donja vodilice ger D.jpg;
7IOD_VODD2_G2;;IN_OUT DRIVE VODILICA DONJA DVOSTRUKA;ger Lijevo i Desno;;8;46;;;;AS_SAS510.103;;1;0;;0;;0;0;0;0;0;;;0;0;0;0;0;;;0;0;0;0;0;;;0;0;0;0;0;;;;;;-1;-1;-1;-1;0;0;;0;5;4026531840;0;0;0;0;0;1;0;0;;;;;System.Byte[];;;;;;;System.Byte[];1;0;;;1;1;1;-16777216;4026531840;0;1028;;;;;;;;;;;;;;;;1;1;0;1;;;AluStyle\In-Out Drive donja vodilice ger LD.jpg;
7PS_PROF_L;;PREGRADNE STIJENE - L PROFIL;;;8;50;;;;4PS-L;;1;0;36;0;;0;0;0;0;0;;;0;0;0;0;0;;;0;0;0;0;0;;;0;0;0;0;0;;;;;;-1;-1;-1;-1;0;0;;0;5;4026531840;0;0;0;0;0;1;0;0;;;;;;;;;;;;System.Byte[];1;0;;;1;1;1;-16777216;4026531840;0;852;;;;;;;;;;;;;;;;1;1;0;1;;;;
7OBLFF4_PSDG;;OBLOGA FURNIR - kant furnir 4;Prednji Stražnji Donji Gornji;;2;51;;;;1IL18;;1;0;18;0;4FRT10;1;0;0;0;0;;4FRT10;1;0;0;0;0;;4FRT10;1;0;0;0;0;;4FRT10;1;0;0;0;0;;;;;;0;0;0;0;0;0;;0;1;4026531840;0;0;0;0;0;1;1;0;;;;;;;;;;;;System.Byte[];1;0;;;1;1;1;-16777216;4026531840;0;1063;;;;;;;;;;;;;;;;1;1;0;1;;;;
7PS_PROF_U;;PREGRADNE STIJENE - U PROFIL;;;8;50;;;;4PS-U;;1;0;16,5;0;;0;0;0;0;0;;;0;0;0;0;0;;;0;0;0;0;0;;;0;0;0;0;0;;;;;;-1;-1;-1;-1;0;0;;0;5;4026531840;0;0;0;0;0;1;0;0;;;;;;;;;;;;System.Byte[];1;0;;;1;1;1;-16777216;4026531840;0;853;;;;;;;;;;;;;;;;1;1;0;1;;;;
1STRL_MAS;;STRANICA LIJEVA MASIV;;;2;14;;;;1MP18;;1;0;18;0;;0;0;0;0;0;;;0;0;0;0;0;;;0;0;0;0;0;;;0;0;0;0;0;;;;;;-1;-1;-1;-1;0;0;;0;1;4026531840;0;0;0;0;0;1;1;0;;;;;;;;;;;;System.Byte[];1;0;;;1;1;1;-16777216;4026531840;0;1197;;;;;;;;;;;;;;;;1;1;0;1;;;;
3LAD_SYN_ST;;LADICA SYNHRO PALICA;;;4;;;;;;;1;0;;0;;0;0;0;0;0;;;0;0;0;0;0;;;0;0;0;0;0;;;0;0;0;0;0;;;;;;-1;-1;-1;-1;0;0;;0;1;4026531840;0;0;0;0;0;1;0;0;;;;;;;;;;;;System.Byte[];1;0;;;1;1;1;-16777216;4026531840;0;1099;;;;;;;;;;;;;;;;1;1;0;1;;;;
7RLED_PO_LOOX;;POKROV KANALICE ZA LED LOOX;;;8;56;;;;4LED_LOOP;;1;0;40;0;;0;0;0;0;0;;;0;0;0;0;0;;;0;0;0;0;0;;;0;0;0;0;0;;;;;;-1;-1;-1;-1;0;0;;0;5;4026531840;0;0;0;0;0;1;0;0;;;;;System.Byte[];;;;;;;System.Byte[];1;0;;;1;1;1;-16777216;4026531840;0;1100;;;;;;;;;;;;;;;;1;1;0;1;;;;
3LAD_PR_REL;;LADICE PREČNI RELING;;;5;0;0;0;0;;;1;0;0;0;;0;0;0;0;0;;;0;0;0;0;0;;;0;0;0;0;0;;;0;0;0;0;0;;;;;;-1;-1;-1;-1;0;0;;0;4;4026531840;0;0;0;0;0;1;1;0;;;;;;;;;;;;System.Byte[];1;0;;;1;1;1;-16777216;4026531840;0;1105;0;0;0;0;;;;;;;;;;;;1;1;0;1;;;;
7PS_PROF_H;;PREGRADNE STIJENE - H PROFIL;;;8;50;;;;4PS-H;;1;0;40;0;;0;0;0;0;0;;;0;0;0;0;0;;;0;0;0;0;0;;;0;0;0;0;0;;;;;;-1;-1;-1;-1;0;0;;0;5;4026531840;0;0;0;0;0;1;0;0;;;;;System.Byte[];;;;;;;System.Byte[];1;0;;;1;1;1;-16777216;4026531840;0;848;;;;;;;;;;;;;;;;1;1;0;1;;;;
7LED_POKROV;;LED POKROV KANALICE;;;8;56;;;;SO_MX_SOM1;;1;0;0;0;;0;0;0;0;0;;;0;0;0;0;0;;;0;0;0;0;0;;;0;0;0;0;0;;;;;;-1;-1;-1;-1;0;0;;0;5;4026531840;0;0;0;0;0;1;0;0;;;;;System.Byte[];;;;;;;System.Byte[];1;0;;;1;1;1;-16777216;4026531840;0;1102;;;;;;;;;;;;;;;;1;1;0;1;;;;
7PS_PROF_H_GG;;PREGRADNE STIJENE - H PROFIL;Ger lijevo - Ger desno;;8;50;;;;4PS-H;;1;0;40;0;;0;0;0;0;0;;;0;0;0;0;0;;;0;0;0;0;0;;;0;0;0;0;0;;;;;;-1;-1;-1;-1;0;0;;0;5;4026531840;0;0;0;0;0;1;0;0;;;;;System.Byte[];;;;;;;System.Byte[];1;0;;;1;1;1;-16777216;4026531840;0;849;;;;;;;;;;;;;;;;1;1;0;1;;;;
3LAD_STAK08;;LADICA STAKLO;;;4;;;;;5STAKLO-08;;1;0;8;0;;0;0;0;0;0;;;;0;0;0;0;;;0;0;0;0;0;;;;0;0;0;0;;;;;;-1;-1;-1;-1;0;0;;0;1;4026531840;0;0;0;0;0;1;1;0;;;;;;;;;;;;System.Byte[];1;0;;;1;1;1;-16777216;4026531840;0;1106;;;;;;;;;;;;;;;;1;1;0;1;;;;
7PS_PROF_H_GR;;PREGRADNE STIJENE - H PROFIL;Ger lijevo - Ravno desno;;8;50;;;;4PS-H;;1;0;40;0;;0;0;0;0;0;;;0;0;0;0;0;;;0;0;0;0;0;;;0;0;0;0;0;;;;;;-1;-1;-1;-1;0;0;;0;5;4026531840;0;0;0;0;0;1;0;0;;;;;System.Byte[];;;;;;;System.Byte[];1;0;;;1;1;1;-16777216;4026531840;0;850;;;;;;;;;;;;;;;;1;1;0;1;;;;
7RLED_UK_LOOX;;KANALICA UKOPNA ZA LED LOOX;;;8;56;;;;4LED_LOOUK;;1;0;40;0;;0;0;0;0;0;;;0;0;0;0;0;;;0;0;0;0;0;;;0;0;0;0;0;;;;;;-1;-1;-1;-1;0;0;;0;5;4026531840;0;0;0;0;0;1;0;0;;;;;System.Byte[];;;;;;;System.Byte[];1;0;;;1;1;1;-16777216;4026531840;0;1101;;;;;;;;;;;;;;;;1;1;0;1;;;;
7PS_PROF_H_RG;;PREGRADNE STIJENE - H PROFIL;Ravno lijevo - Ger desno;;8;50;;;;4PS-H;;1;0;40;0;;0;0;0;0;0;;;0;0;0;0;0;;;0;0;0;0;0;;;0;0;0;0;0;;;;;;-1;-1;-1;-1;0;0;;0;5;4026531840;0;0;0;0;0;1;0;0;;;;;System.Byte[];;;;;;;System.Byte[];1;0;;;1;1;1;-16777216;4026531840;0;851;;;;;;;;;;;;;;;;1;1;0;1;;;;
7LED_KANAL_UK;;LED KANALICA UKOPNA;;;8;56;;;;SO_MX_SO07NB;;1;0;0;0;;0;0;0;0;0;;;0;0;0;0;0;;;0;0;0;0;0;;;0;0;0;0;0;;;;;;-1;-1;-1;-1;0;0;;0;5;4026531840;0;0;0;0;0;1;0;0;;;;;System.Byte[];;;;;;;System.Byte[];1;0;;;1;1;1;-16777216;4026531840;0;1104;;;;;;;;;;;;;;;;1;1;0;1;;;;
1MS_;;MASKA;;;54;;;;;1IL18;;1;0;18;0;;0;0;0;0;0;;;0;0;0;0;0;;;0;0;0;0;0;;;0;0;0;0;0;;;;;;-1;-1;-1;-1;0;0;;0;1;4026531840;0;0;0;0;0;1;1;0;;;;;;;;;;;;System.Byte[];1;0;;;1;1;1;-16777216;4026531840;0;601;;;;;;;;;;;;;;;;1;1;0;1;;;;
